sample,outcome,specification,n,people,term,status,coefficient,cluster_se,ci_low,ci_high,p_value,primary_bh_q_value,congruence_bh_q_value
D:2008_2014,candidate_presidential_overperformance,issue_era:primitive:anti_discrimination,8,8,primitive_conservative_anti_discrimination,underpowered,,,,,,,
D:post_2016,candidate_presidential_overperformance,issue_era:primitive:anti_discrimination,19,19,primitive_conservative_anti_discrimination,estimated,2.0091554007814763,4.285857246727553,-6.391124802804527,10.40943560436748,0.6448492386855263,,
D:pre_2008,candidate_presidential_overperformance,issue_era:primitive:anti_discrimination,44,44,primitive_conservative_anti_discrimination,estimated,3.434328992318705,5.747618382345721,-7.83100303707891,14.699661021716318,0.5532927129881675,,
R,candidate_cmo,issue_total:primitive:anti_discrimination,90,89,primitive_conservative_anti_discrimination,estimated,-6.18389326691605,5.637066703939064,-17.232544006636616,4.864757472804516,0.2756318032617012,,
R,candidate_cmo,issue_mediator_adjusted:primitive:anti_discrimination,68,68,primitive_conservative_anti_discrimination,estimated,-11.92604943842052,5.471692763893539,-22.650567255651858,-1.2015316211891847,0.03280691540818925,,
R,candidate_cmo,issue_district_congruence:primitive:anti_discrimination,81,80,primitive_conservative_anti_discrimination,estimated,11.135894295474401,9.422296391492363,-7.331806631850629,29.60359522279943,0.2408041182778336,,
R,candidate_cmo,issue_district_congruence:primitive:anti_discrimination,81,80,primitive_congruence_anti_discrimination,estimated,14.874837472142504,9.505606811564228,-3.756151878523381,33.50582682280839,0.12161554700298134,,
R:2008_2014,candidate_cmo,issue_era:primitive:anti_discrimination,10,10,primitive_conservative_anti_discrimination,underpowered,,,,,,,
R:post_2016,candidate_cmo,issue_era:primitive:anti_discrimination,4,4,primitive_conservative_anti_discrimination,underpowered,,,,,,,
R:pre_2008,candidate_cmo,issue_era:primitive:anti_discrimination,76,75,primitive_conservative_anti_discrimination,estimated,-4.587458353241763,5.074089657341748,-14.532674081631589,5.357757375148063,0.3688790190627991,,
R,candidate_statewide_overperformance,issue_total:primitive:anti_discrimination,90,89,primitive_conservative_anti_discrimination,estimated,3.0592914751884854,4.433185473563192,-5.62975205299537,11.748335003372341,0.4919543523390416,,
R,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:anti_discrimination,68,68,primitive_conservative_anti_discrimination,estimated,-1.405258813272631,2.623742625794822,-6.5477943598304815,3.73727673328522,0.5940132014448741,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:anti_discrimination,81,80,primitive_conservative_anti_discrimination,estimated,4.854986066479482,9.882641156569514,-14.514990600396766,24.22496273335573,0.6246017898526379,,
R,candidate_statewide_overperformance,issue_district_congruence:primitive:anti_discrimination,81,80,primitive_congruence_anti_discrimination,estimated,-0.5471089672254638,10.30191335747569,-20.738859147877815,19.64464121342689,0.9577803140909094,,
R:2008_2014,candidate_statewide_overperformance,issue_era:primitive:anti_discrimination,10,10,primitive_conservative_anti_discrimination,underpowered,,,,,,,
R:post_2016,candidate_statewide_overperformance,issue_era:primitive:anti_discrimination,4,4,primitive_conservative_anti_discrimination,underpowered,,,,,,,
R:pre_2008,candidate_statewide_overperformance,issue_era:primitive:anti_discrimination,76,75,primitive_conservative_anti_discrimination,estimated,2.914870093612295,3.3439742714589533,-3.6393194784472533,9.469059665671843,0.38620320821663645,,
R,candidate_federal_overperformance,issue_total:primitive:anti_discrimination,81,80,primitive_conservative_anti_discrimination,estimated,3.0461222724120036,2.635571038250201,-2.11959696255839,8.211841507382397,0.2512574749682635,0.4280682906866712,
R,candidate_federal_overperformance,issue_mediator_adjusted:primitive:anti_discrimination,61,61,primitive_conservative_anti_discrimination,estimated,-2.4448054524492404,2.7577218561987387,-7.849940290598768,2.9603293857002875,0.37887119124617263,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:anti_discrimination,81,80,primitive_conservative_anti_discrimination,estimated,13.185994936321183,10.148753984220294,-6.705562872750594,33.077552745392964,0.19762953718770465,,
R,candidate_federal_overperformance,issue_district_congruence:primitive:anti_discrimination,81,80,primitive_congruence_anti_discrimination,estimated,10.060983575512216,10.46870055385042,-10.457669510034608,30.57963666105904,0.3394575125386028,,0.7407084767051915
R:2008_2014,candidate_federal_overperformance,issue_era:primitive:anti_discrimination,10,10,primitive_conservative_anti_discrimination,underpowered,,,,,,,
R:post_2016,candidate_federal_overperformance,issue_era:primitive:anti_discrimination,4,4,primitive_conservative_anti_discrimination,underpowered,,,,,,,
R:pre_2008,candidate_federal_overperformance,issue_era:primitive:anti_discrimination,67,66,primitive_conservative_anti_discrimination,estimated,5.570789132456095,4.544757860961299,-3.3369362750280516,14.478514539940242,0.22471108321119013,,
R,candidate_presidential_overperformance,issue_total:primitive:anti_discrimination,89,88,primitive_conservative_anti_discrimination,estimated,-1.020867305188968,5.9816513900799,-12.744904029745573,10.703169419367637,0.8648823163749102,0.929307765396176,
R,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:anti_discrimination,67,67,primitive_conservative_anti_discrimination,estimated,-5.88419451641306,4.880953996876495,-15.450864350290988,3.6824753174648697,0.23229855934883206,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:anti_discrimination,80,79,primitive_conservative_anti_discrimination,estimated,3.6732995631761938,11.74107763413533,-19.339212599729052,26.68581172608144,0.7552229067528694,,
R,candidate_presidential_overperformance,issue_district_congruence:primitive:anti_discrimination,80,79,primitive_congruence_anti_discrimination,estimated,2.5869319909007293,12.298140683061028,-21.517423747898885,26.691287729700345,0.8339418901380757,,0.9747047973165676
R:2008_2014,candidate_presidential_overperformance,issue_era:primitive:anti_discrimination,10,10,primitive_conservative_anti_discrimination,underpowered,,,,,,,
R:post_2016,candidate_presidential_overperformance,issue_era:primitive:anti_discrimination,4,4,primitive_conservative_anti_discrimination,underpowered,,,,,,,
R:pre_2008,candidate_presidential_overperformance,issue_era:primitive:anti_discrimination,75,74,primitive_conservative_anti_discrimination,estimated,0.2105586819110159,4.578876183256125,-8.764038637270989,9.18515600109302,0.9634479349229215,,
all,candidate_cmo,issue_pooled_convergence:primitive:anti_discrimination,164,163,primitive_convergence_anti_discrimination,estimated,8.116243831689154,2.3205425685362147,3.5679803973581734,12.664507266020134,0.0006061590355127542,,
all,candidate_statewide_overperformance,issue_pooled_convergence:primitive:anti_discrimination,164,163,primitive_convergence_anti_discrimination,estimated,4.208302589339554,2.3623528513324707,-0.42190899927208836,8.838514177951197,0.07672026073322129,,
all,candidate_federal_overperformance,issue_pooled_convergence:primitive:anti_discrimination,151,150,primitive_convergence_anti_discrimination,estimated,10.148012540857284,4.058385709782743,2.1935765496831072,18.10244853203146,0.013484224295332789,,
all,candidate_presidential_overperformance,issue_pooled_convergence:primitive:anti_discrimination,160,159,primitive_convergence_anti_discrimination,estimated,5.315382858937735,3.367915279334777,-1.2857310885584283,11.916496806433898,0.1165101980250564,,
D,candidate_cmo,issue_total:primitive:religion_state,73,73,primitive_conservative_religion_state,estimated,4.5566741651954095,2.246909050113738,0.15273242697248257,8.960615903418336,0.04626383706144547,,
D,candidate_cmo,issue_mediator_adjusted:primitive:religion_state,55,55,primitive_conservative_religion_state,estimated,4.65258416303193,5.398669582854224,-5.928808219362349,15.23397654542621,0.39260741749593797,,
D,candidate_cmo,issue_district_congruence:primitive:religion_state,65,65,primitive_conservative_religion_state,estimated,2.9118853665679874,2.236725684799491,-1.4720969756390154,7.29586770877499,0.1976333926326102,,
D,candidate_cmo,issue_district_congruence:primitive:religion_state,65,65,primitive_congruence_religion_state,estimated,1.387301975715695,1.9249279660580692,-2.385556837758121,5.1601607891895105,0.4737163886926844,,
D:2008_2014,candidate_cmo,issue_era:primitive:religion_state,1,1,primitive_conservative_religion_state,underpowered,,,,,,,
D:post_2016,candidate_cmo,issue_era:primitive:religion_state,8,8,primitive_conservative_religion_state,underpowered,,,,,,,
D:pre_2008,candidate_cmo,issue_era:primitive:religion_state,64,64,primitive_conservative_religion_state,estimated,3.2518463796958295,1.348935944960211,0.6079319275738162,5.895760831817842,0.018852687752926024,,
D,candidate_statewide_overperformance,issue_total:primitive:religion_state,73,73,primitive_conservative_religion_state,estimated,-2.3153086322839553,5.020191987028589,-12.154884926859989,7.524267662292079,0.6460459191228878,,
D,candidate_statewide_overperformance,issue_mediator_adjusted:primitive:religion_state,55,55,primitive_conservative_religion_state,estimated,-4.927932868055863,4.93385060539069,-14.598280054621615,4.74241431850989,0.32234609698974614,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:religion_state,65,65,primitive_conservative_religion_state,estimated,-1.3159331741527243,2.092289639002305,-5.416820866597242,2.7849545182917934,0.5316241883878052,,
D,candidate_statewide_overperformance,issue_district_congruence:primitive:religion_state,65,65,primitive_congruence_religion_state,estimated,1.67413117520467,1.7132668286774708,-1.6838718090031728,5.032134159412513,0.33217051877282433,,
D:2008_2014,candidate_statewide_overperformance,issue_era:primitive:religion_state,1,1,primitive_conservative_religion_state,underpowered,,,,,,,
D:post_2016,candidate_statewide_overperformance,issue_era:primitive:religion_state,8,8,primitive_conservative_religion_state,underpowered,,,,,,,
D:pre_2008,candidate_statewide_overperformance,issue_era:primitive:religion_state,64,64,primitive_conservative_religion_state,estimated,-5.165762235916969,1.4852109960846254,-8.076775788242834,-2.254748683591103,0.0009210799389045512,,
D,candidate_federal_overperformance,issue_total:primitive:religion_state,65,65,primitive_conservative_religion_state,estimated,2.4960360470122276,3.3922940847239595,-4.152860359046732,9.144932453071188,0.46454312132156506,0.6968146819823476,
D,candidate_federal_overperformance,issue_mediator_adjusted:primitive:religion_state,48,48,primitive_conservative_religion_state,estimated,-13.635895417448717,8.216243904849835,-29.73973347095439,2.467942636056959,0.10364856442898891,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:religion_state,65,65,primitive_conservative_religion_state,estimated,1.4222453397775352,2.8791966235785886,-4.220980042436499,7.065470721991569,0.6230164117280265,,
D,candidate_federal_overperformance,issue_district_congruence:primitive:religion_state,65,65,primitive_congruence_religion_state,estimated,1.1950276948956582,2.2218407581784696,-3.1597801911341428,5.549835580925459,0.5925428014858449,,0.8032390351825767
D:2008_2014,candidate_federal_overperformance,issue_era:primitive:religion_state,0,0,primitive_conservative_religion_state,underpowered,,,,,,,
D:post_2016,candidate_federal_overperformance,issue_era:primitive:religion_state,8,8,primitive_conservative_religion_state,underpowered,,,,,,,
D:pre_2008,candidate_federal_overperformance,issue_era:primitive:religion_state,57,57,primitive_conservative_religion_state,estimated,3.2953234592727245,2.1089457519380885,-0.8382102145259287,7.428857133071378,0.12379359782794461,,
D,candidate_presidential_overperformance,issue_total:primitive:religion_state,71,71,primitive_conservative_religion_state,estimated,-0.19267432102627513,4.136967813514298,-8.301131235514298,7.915782593461748,0.9629855301421459,0.9920153990683634,
D,candidate_presidential_overperformance,issue_mediator_adjusted:primitive:religion_state,54,54,primitive_conservative_religion_state,estimated,-2.2733672151860125,6.518997693122967,-15.050602693707027,10.503868263335,0.7286739293786962,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:religion_state,63,63,primitive_conservative_religion_state,estimated,-0.07219851572642644,2.4282624765314944,-4.831592969728155,4.687195938275303,0.9763758291604328,,
D,candidate_presidential_overperformance,issue_district_congruence:primitive:religion_state,63,63,primitive_congruence_religion_state,estimated,-3.1975527226186378,2.1437158961261473,-7.399235879025887,1.0041304337886112,0.14087661522245967,,0.3443650594326792
D:2008_2014,candidate_presidential_overperformance,issue_era:primitive:religion_state,1,1,primitive_conservative_religion_state,underpowered,,,,,,,
D:post_2016,candidate_presidential_overperformance,issue_era:primitive:religion_state,8,8,primitive_conservative_religion_state,underpowered,,,,,,,
D:pre_2008,candidate_presidential_overperformance,issue_era:primitive:religion_state,62,62,primitive_conservative_religion_state,estimated,0.7229951073702304,1.9500860894245027,-3.0991736279017945,4.545163842642255,0.7121079009158462,,
