votesmart_candidate_id,candidate,issue_category,organization,interest_group_id,scorecard_id,rating,rating_period,rating_year_start,rating_year_end,source_type,source_url,candidate_page_url
5713,Dave Thomas,Business and Consumers,National Federation of Independent Business - Alabama,608,1020,100%,1995-1998,1995,1998,interest_group_rating,https://votesmart.org/interest-group/608/rating/1020,https://j.futurefacts.votesmart.io/candidate/evaluations/5713/dave-thomas
5713,Dave Thomas,Conservative,Christian Coalition of Alabama,510,1389,88%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/5713/dave-thomas
5713,Dave Thomas,Guns,Gun Owners of America (GOA),1226,12497,100%,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1226/rating/12497,https://j.futurefacts.votesmart.io/candidate/evaluations/5713/dave-thomas
5713,Dave Thomas,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,A+,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/5713/dave-thomas
5714,James Thomas,Business and Consumers,National Federation of Independent Business - Alabama,608,5608,43%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/5714/james-thomas
5714,James Thomas,Business and Consumers,National Federation of Independent Business - Alabama,608,3421,38%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/5714/james-thomas
5714,James Thomas,Business and Consumers,National Federation of Independent Business - Alabama,608,1020,60%,1995-1998,1995,1998,interest_group_rating,https://votesmart.org/interest-group/608/rating/1020,https://j.futurefacts.votesmart.io/candidate/evaluations/5714/james-thomas
5714,James Thomas,Conservative,Christian Coalition of Alabama,510,3269,42%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/5714/james-thomas
5714,James Thomas,Conservative,Christian Coalition of Alabama,510,1389,20%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/5714/james-thomas
5714,James Thomas,Conservative,Conservative Christians of Alabama,2201,12486,0%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/5714/james-thomas
5714,James Thomas,Conservative,Eagle Forum of Alabama,369,2635,0%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/5714/james-thomas
5714,James Thomas,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/5714/james-thomas
5714,James Thomas,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/5714/james-thomas
5714,James Thomas,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,B,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/5714/james-thomas
5716,J.E. Turner,Business and Consumers,National Federation of Independent Business - Alabama,608,1020,100%,1995-1998,1995,1998,interest_group_rating,https://votesmart.org/interest-group/608/rating/1020,https://j.futurefacts.votesmart.io/candidate/evaluations/5716/je-turner
5716,J.E. Turner,Conservative,Christian Coalition of Alabama,510,1389,52%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/5716/je-turner
5716,J.E. Turner,Conservative,Eagle Forum of Alabama,369,1945,100%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/369/rating/1945,https://j.futurefacts.votesmart.io/candidate/evaluations/5716/je-turner
5716,J.E. Turner,Guns,Gun Owners of America (GOA),1226,12498,100%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1226/rating/12498,https://j.futurefacts.votesmart.io/candidate/evaluations/5716/je-turner
5716,J.E. Turner,Guns,Gun Owners of America (GOA),1226,12497,100%,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1226/rating/12497,https://j.futurefacts.votesmart.io/candidate/evaluations/5716/je-turner
5716,J.E. Turner,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/5716/je-turner
5716,J.E. Turner,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,A,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/5716/je-turner
5718,Lesley Vance,Business and Consumers,League of Southeastern Credit Unions,1991,5850,100%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1991/rating/5850,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Business and Consumers,National Federation of Independent Business - Alabama,608,7917,100%,2011-2014,2011,2014,interest_group_rating,https://votesmart.org/interest-group/608/rating/7917,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Business and Consumers,National Federation of Independent Business - Alabama,608,5608,71%,2007-2010,2007,2010,interest_group_rating,https://votesmart.org/interest-group/608/rating/5608,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Business and Consumers,National Federation of Independent Business - Alabama,608,3421,75%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/608/rating/3421,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Business and Consumers,National Federation of Independent Business - Alabama,608,1020,100%,1995-1998,1995,1998,interest_group_rating,https://votesmart.org/interest-group/608/rating/1020,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Conservative,American Conservative Union (ACU),1481,9175,41%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9175,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Conservative,American Conservative Union (ACU),1481,9176,71%,2015,2015,2015,interest_group_rating,https://votesmart.org/interest-group/1481/rating/9176,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Conservative,American Conservative Union (ACU),1481,10283,100%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1481/rating/10283,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Conservative,Christian Coalition of Alabama,510,3269,57%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Conservative,Christian Coalition of Alabama,510,1389,55%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Conservative,Conservative Christians of Alabama,2201,12486,7%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Conservative,Eagle Forum of Alabama,369,2635,7%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Guns,Gun Owners of America (GOA),1226,12497,92%,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1226/rating/12497,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,7257,93%,2014,2014,2014,interest_group_rating,https://votesmart.org/interest-group/1557/rating/7257,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,5559,83%,2010,2010,2010,interest_group_rating,https://votesmart.org/interest-group/1557/rating/5559,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5718,Lesley Vance,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,B+,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/5718/lesley-vance
5719,Jack Venable,Business and Consumers,National Federation of Independent Business - Alabama,608,1020,100%,1995-1998,1995,1998,interest_group_rating,https://votesmart.org/interest-group/608/rating/1020,https://j.futurefacts.votesmart.io/candidate/evaluations/5719/jack-venable
5719,Jack Venable,Conservative,Christian Coalition of Alabama,510,1389,81%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/5719/jack-venable
5719,Jack Venable,Conservative,Conservative Christians of Alabama,2201,12486,10%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/5719/jack-venable
5719,Jack Venable,Conservative,Eagle Forum of Alabama,369,2635,10%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/5719/jack-venable
5719,Jack Venable,Guns,Gun Owners of America (GOA),1226,12497,100%,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1226/rating/12497,https://j.futurefacts.votesmart.io/candidate/evaluations/5719/jack-venable
5719,Jack Venable,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/5719/jack-venable
5719,Jack Venable,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,B,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/5719/jack-venable
5720,James Warren,Business and Consumers,National Federation of Independent Business - Alabama,608,1020,100%,1995-1998,1995,1998,interest_group_rating,https://votesmart.org/interest-group/608/rating/1020,https://j.futurefacts.votesmart.io/candidate/evaluations/5720/james-warren
5720,James Warren,Conservative,Christian Coalition of Alabama,510,1389,35%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/5720/james-warren
5720,James Warren,Guns,Gun Owners of America (GOA),1226,12498,100%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1226/rating/12498,https://j.futurefacts.votesmart.io/candidate/evaluations/5720/james-warren
5720,James Warren,Guns,Gun Owners of America (GOA),1226,12497,100%,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1226/rating/12497,https://j.futurefacts.votesmart.io/candidate/evaluations/5720/james-warren
5720,James Warren,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,2028,0%,2002,2002,2002,interest_group_rating,https://votesmart.org/interest-group/1557/rating/2028,https://j.futurefacts.votesmart.io/candidate/evaluations/5720/james-warren
5720,James Warren,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,1128,A++,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1557/rating/1128,https://j.futurefacts.votesmart.io/candidate/evaluations/5720/james-warren
5721,Skippy White,Business and Consumers,National Federation of Independent Business - Alabama,608,1020,100%,1995-1998,1995,1998,interest_group_rating,https://votesmart.org/interest-group/608/rating/1020,https://j.futurefacts.votesmart.io/candidate/evaluations/5721/skippy-white
5721,Skippy White,Conservative,Christian Coalition of Alabama,510,3269,56%,2003-2006,2003,2006,interest_group_rating,https://votesmart.org/interest-group/510/rating/3269,https://j.futurefacts.votesmart.io/candidate/evaluations/5721/skippy-white
5721,Skippy White,Conservative,Christian Coalition of Alabama,510,1389,17%,1999-2000,1999,2000,interest_group_rating,https://votesmart.org/interest-group/510/rating/1389,https://j.futurefacts.votesmart.io/candidate/evaluations/5721/skippy-white
5721,Skippy White,Conservative,Conservative Christians of Alabama,2201,12486,3%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/2201/rating/12486,https://j.futurefacts.votesmart.io/candidate/evaluations/5721/skippy-white
5721,Skippy White,Conservative,Eagle Forum of Alabama,369,2635,3%,2004,2004,2004,interest_group_rating,https://votesmart.org/interest-group/369/rating/2635,https://j.futurefacts.votesmart.io/candidate/evaluations/5721/skippy-white
5721,Skippy White,Guns,Gun Owners of America (GOA),1226,12497,91%,1998,1998,1998,interest_group_rating,https://votesmart.org/interest-group/1226/rating/12497,https://j.futurefacts.votesmart.io/candidate/evaluations/5721/skippy-white
5721,Skippy White,Guns,National Rifle Association Political Victory Fund (NRA-PVF) - Alabama,1557,3440,A+,2006,2006,2006,interest_group_rating,https://votesmart.org/interest-group/1557/rating/3440,https://j.futurefacts.votesmart.io/candidate/evaluations/5721/skippy-white
