office,district,D,R,two_party_votes,office_margin,cycle,chamber,scenario
Secretary of State,90.0,4906.737704907605,8300.153342355969,13206.891047263573,-25.69428054872512,2014,house,production_canonical_weights
Secretary of State,91.0,1983.963171207404,7571.77988546827,9555.743056675674,-58.476004232420195,2014,house,production_canonical_weights
Secretary of State,92.0,1763.2697614067617,7996.959592685699,9760.22935409246,-63.86827199573086,2014,house,production_canonical_weights
Secretary of State,93.0,2499.523260990681,8096.7103186688655,10596.233579659547,-52.82242049120645,2014,house,production_canonical_weights
Secretary of State,94.0,2093.69990895149,10142.536667828683,12236.236576780173,-65.77869517618589,2014,house,production_canonical_weights
Secretary of State,95.0,1888.2128096672052,9924.23228056394,11812.445090231146,-68.03011069691657,2014,house,production_canonical_weights
Secretary of State,96.0,2369.309930277802,9463.97918688303,11833.289117160832,-59.95517549145674,2014,house,production_canonical_weights
Secretary of State,97.0,5430.058924648999,2593.141884505834,8023.200809154832,35.358918561605925,2014,house,production_canonical_weights
Secretary of State,98.0,6430.868451946131,3929.5006708271703,10360.369122773302,24.14361642405831,2014,house,production_canonical_weights
Secretary of State,99.0,5802.5857086588585,2793.514673913966,8596.100382572824,35.0050709138447,2014,house,production_canonical_weights
Secretary of State,100.0,2079.716511747027,7664.532662180181,9744.249173927208,-57.31397104844678,2014,house,production_canonical_weights
Secretary of State,101.0,2492.9031608969135,6814.25752475477,9307.160685651685,-46.43042609675624,2014,house,production_canonical_weights
Secretary of State,102.0,1614.6313238468663,6265.542153089885,7880.173476936751,-59.02041170610067,2014,house,production_canonical_weights
Secretary of State,103.0,5661.972272140617,2631.3717584713086,8293.344030611926,36.542563560403686,2014,house,production_canonical_weights
Secretary of State,104.0,2498.3943892999,7425.3412231144075,9923.735612414308,-49.648106582475236,2014,house,production_canonical_weights
Secretary of State,105.0,1622.9304003640866,5980.49093160781,7603.4213319718965,-57.310522999961385,2014,house,production_canonical_weights
State Auditor,1.0,3943.5750560462225,5141.11964172378,9084.694697770003,-13.182001437775511,2014,house,production_canonical_weights
State Auditor,2.0,3985.3600035948357,9140.995705090496,13126.355708685333,-39.27697691511075,2014,house,production_canonical_weights
State Auditor,3.0,6026.889933533448,6543.410498065127,12570.300431598575,-4.109055048782098,2014,house,production_canonical_weights
State Auditor,4.0,2600.6279916592152,7700.694811317215,10301.32280297643,-49.50885354436619,2014,house,production_canonical_weights
State Auditor,5.0,3486.10661748827,8907.793596673659,12393.900214161928,-43.74480095450729,2014,house,production_canonical_weights
State Auditor,6.0,3330.8331611033627,7061.677569799886,10392.51073090325,-35.89935584672966,2014,house,production_canonical_weights
State Auditor,7.0,3407.9138501034126,7348.573280084599,10756.487130188012,-36.6351893725764,2014,house,production_canonical_weights
State Auditor,8.0,3639.076902214673,6767.190956819227,10406.2678590339,-30.05990329077463,2014,house,production_canonical_weights
State Auditor,9.0,2375.616637593092,9971.834797059388,12347.45143465248,-61.52053482184919,2014,house,production_canonical_weights
State Auditor,10.0,3749.564121816945,7854.310490292238,11603.874612109183,-35.37392901670791,2014,house,production_canonical_weights
State Auditor,11.0,1677.0542593501661,8600.803284542593,10277.85754389276,-67.36568390468314,2014,house,production_canonical_weights
State Auditor,12.0,1961.7089502670638,9425.446214415048,11387.155164682112,-65.54523194078513,2014,house,production_canonical_weights
State Auditor,13.0,2658.9020195382386,8866.68795867188,11525.589978210119,-53.86089519816224,2014,house,production_canonical_weights
State Auditor,14.0,3112.920395592162,9493.238767251734,12606.159162843896,-50.61270676690551,2014,house,production_canonical_weights
State Auditor,15.0,8355.112464318927,14746.053464338236,23101.165928657163,-27.665014916373988,2014,house,production_canonical_weights
State Auditor,16.0,4601.643079463189,11664.107440930797,16265.750520393985,-43.41923449897191,2014,house,production_canonical_weights
State Auditor,17.0,2646.8692468636486,8347.511596225064,10994.380843088713,-51.8505082798269,2014,house,production_canonical_weights
State Auditor,18.0,4133.118762218969,6297.864470362004,10430.983232580973,-20.75303602618681,2014,house,production_canonical_weights
State Auditor,19.0,6360.54351088623,3082.2830906306053,9442.826601516836,34.71693973210337,2014,house,production_canonical_weights
State Auditor,20.0,3471.1891727393822,11710.323600279871,15181.512773019254,-54.27083947907461,2014,house,production_canonical_weights
State Auditor,21.0,4226.627169241275,9148.943827422256,13375.57099666353,-36.80079646251236,2014,house,production_canonical_weights
State Auditor,22.0,2697.306698104739,8904.667888721386,11601.974586826125,-53.502627024067216,2014,house,production_canonical_weights
State Auditor,23.0,2729.1870397088355,6218.233376355016,8947.420416063851,-38.994997154510386,2014,house,production_canonical_weights
State Auditor,24.0,2728.5219907306405,7518.211470985579,10246.73346171622,-46.74357440983651,2014,house,production_canonical_weights
State Auditor,25.0,4654.975735816397,10224.24349856592,14879.219234382317,-37.429838723528434,2014,house,production_canonical_weights
State Auditor,26.0,1154.1161672486205,4488.033012068047,5642.149179316668,-59.08948414623812,2014,house,production_canonical_weights
State Auditor,27.0,2291.685734649004,8984.75253273545,11276.438267384456,-59.35444011115833,2014,house,production_canonical_weights
State Auditor,28.0,5084.4784634011185,5212.592113265915,10297.070576667033,-1.2441756993984259,2014,house,production_canonical_weights
State Auditor,29.0,3360.964071120194,9220.809485005155,12581.773556125348,-46.57408105260435,2014,house,production_canonical_weights
State Auditor,30.0,2418.606124039676,9027.885162456596,11446.491286496272,-57.74065495698286,2014,house,production_canonical_weights
State Auditor,31.0,2565.2118991233583,10677.016563802408,13242.228462925767,-61.25709647277004,2014,house,production_canonical_weights
State Auditor,32.0,8354.409555270911,9423.150460738145,17777.560016009054,-6.011741231669647,2014,house,production_canonical_weights
State Auditor,33.0,3647.52787836738,7910.154235813158,11557.682114180538,-36.88132547109778,2014,house,production_canonical_weights
State Auditor,34.0,1549.349649640228,9494.131817075757,11043.481466715984,-71.94092000226881,2014,house,production_canonical_weights
State Auditor,35.0,5117.523725943984,11461.767404260227,16579.291130204212,-38.26607319029628,2014,house,production_canonical_weights
State Auditor,36.0,5987.178870597276,14582.861537509827,20570.040408107103,-41.78738833942594,2014,house,production_canonical_weights
State Auditor,37.0,4136.555814932665,7484.7544353463145,11621.31025027898,-28.810853064810594,2014,house,production_canonical_weights
State Auditor,38.0,2840.205912511124,6238.137688385635,9078.343600896758,-37.42898402235914,2014,house,production_canonical_weights
State Auditor,39.0,3509.7106773374153,9628.873427380035,13138.58410471745,-46.57398926148758,2014,house,production_canonical_weights
State Auditor,40.0,9899.201451688388,22817.32203984963,32716.52349153802,-39.485003935404244,2014,house,production_canonical_weights
State Auditor,41.0,2143.869738681027,8678.37407092048,10822.243809601507,-60.38030973246077,2014,house,production_canonical_weights
State Auditor,42.0,2160.441542287346,9158.815366071578,11319.256908358924,-61.827148906004126,2014,house,production_canonical_weights
State Auditor,43.0,2292.381237626944,10934.132605649915,13226.513843276858,-65.33657674592494,2014,house,production_canonical_weights
State Auditor,44.0,8151.977568925921,15258.580554454002,23410.558123379924,-30.35640136418096,2014,house,production_canonical_weights
State Auditor,45.0,5026.55700741396,11246.761556892061,16273.31856430602,-38.223331798601485,2014,house,production_canonical_weights
State Auditor,46.0,9238.71043699234,15716.966587753017,24955.677024745357,-25.95904789253771,2014,house,production_canonical_weights
State Auditor,47.0,8404.761205265473,12287.159829284356,20691.92103454983,-18.762871835516588,2014,house,production_canonical_weights
State Auditor,48.0,8323.455124017428,17068.147839414934,25391.602963432364,-34.439309436238226,2014,house,production_canonical_weights
State Auditor,49.0,2399.394570686191,7629.714976758003,10029.109547444194,-52.15139371375898,2014,house,production_canonical_weights
State Auditor,50.0,1483.0987936681638,9016.660687232423,10499.759480900586,-71.74985205392619,2014,house,production_canonical_weights
State Auditor,51.0,7805.190141001322,15933.345308596789,23738.535449598112,-34.24033965723473,2014,house,production_canonical_weights
State Auditor,52.0,12964.807240033757,7489.853798747787,20454.661038781545,26.766287795752717,2014,house,production_canonical_weights
State Auditor,53.0,3759.2537580161425,1753.3145665221157,5512.568324538258,36.38846855765815,2014,house,production_canonical_weights
State Auditor,54.0,10987.22199042246,7195.002598196138,18182.2245886186,20.85674045958112,2014,house,production_canonical_weights
State Auditor,55.0,13336.257148609226,5900.05284904035,19236.309997649576,38.657124471780094,2014,house,production_canonical_weights
State Auditor,56.0,15087.60815276781,10458.385506101149,25545.99365886896,18.12112971013561,2014,house,production_canonical_weights
State Auditor,57.0,15256.414684130881,9173.587106125695,24430.001790256574,24.899005862665152,2014,house,production_canonical_weights
State Auditor,58.0,14024.732651596822,7774.310198074035,21799.042849670856,28.67292154351246,2014,house,production_canonical_weights
State Auditor,59.0,11517.176641336406,5917.565237353169,17434.741878689576,32.117546924096544,2014,house,production_canonical_weights
State Auditor,60.0,14466.009809566556,7841.793406348408,22307.803215914966,29.694615552697094,2014,house,production_canonical_weights
State Auditor,61.0,3153.650216906437,8582.850153015093,11736.50036992153,-46.2591042047141,2014,house,production_canonical_weights
State Auditor,62.0,3388.0446872634316,7942.589094403062,11330.633781666493,-40.19673122353581,2014,house,production_canonical_weights
State Auditor,63.0,1913.6246701548755,5521.22131237503,7434.845982529905,-48.522816083845406,2014,house,production_canonical_weights
State Auditor,64.0,1761.6535985862192,8220.077241753608,9981.730840339827,-64.70244235665558,2014,house,production_canonical_weights
State Auditor,65.0,4482.804068634764,8692.308369689938,13175.1124383247,-31.95042411031172,2014,house,production_canonical_weights
State Auditor,66.0,2680.534486462557,6415.297364904208,9095.831851366765,-41.06015743772192,2014,house,production_canonical_weights
State Auditor,67.0,8497.693359037012,4178.150425536245,12675.843784573257,34.07696565934121,2014,house,production_canonical_weights
State Auditor,68.0,7723.999101471693,5699.505411185153,13423.504512656848,15.081707525614279,2014,house,production_canonical_weights
State Auditor,69.0,10150.049052164488,4679.085118468706,14829.134170633195,36.893347047396595,2014,house,production_canonical_weights
State Auditor,70.0,6123.834036686345,2699.123684917889,8822.957721604234,38.81589892902443,2014,house,production_canonical_weights
State Auditor,71.0,8703.291299242868,4097.542039707097,12800.833338949964,35.98007362162544,2014,house,production_canonical_weights
State Auditor,72.0,8731.054048227707,4071.3358685992075,12802.389916826914,36.39725246536948,2014,house,production_canonical_weights
State Auditor,73.0,2495.1797422632044,8455.785807840608,10950.965550103812,-54.42995905982828,2014,house,production_canonical_weights
State Auditor,74.0,4387.669236185962,8148.060078255996,12535.729314441958,-29.997383859731432,2014,house,production_canonical_weights
State Auditor,75.0,3753.634794700154,7440.780849701561,11194.415644401715,-32.937369596825135,2014,house,production_canonical_weights
State Auditor,76.0,6999.831473078806,1782.6355623045192,8782.467035383324,59.40467399143018,2014,house,production_canonical_weights
State Auditor,77.0,6938.037797072534,3971.320756699438,10909.358553771972,27.194239017355766,2014,house,production_canonical_weights
State Auditor,78.0,7774.5770562694015,1914.4086800099835,9688.985736279385,60.48278463571926,2014,house,production_canonical_weights
State Auditor,79.0,3189.044600910459,5495.0631218910485,8684.107722801507,-26.554467017098037,2014,house,production_canonical_weights
