"path","disposition","action","authority_route","code_reference_detected","manifest_reference_detected","reference_scan_scope","sha256_before","sha256_after","reason"
"project_docs/audits/SOUTHERN_2016_VEST_WAREHOUSE_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","2541a241502d03d3eeeefad2e3b7c79bec7e45022a78672cd57b72302759f7f3","2541a241502d03d3eeeefad2e3b7c79bec7e45022a78672cd57b72302759f7f3","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_2024_INCUMBENCY_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","f9e59115fba727c26661607417804cc1a22077c574dffb5e4d92943cdcf68774","f9e59115fba727c26661607417804cc1a22077c574dffb5e4d92943cdcf68774","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_COMBINED_PANEL_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","53afb788fc07742f5a6e3e4d37c6c104a042c60f504c7177a56143ffe699991e","53afb788fc07742f5a6e3e4d37c6c104a042c60f504c7177a56143ffe699991e","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_CONTEXT_ALLOCATION_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","58ce922a663339b3aa7ec8d34e6d2e91447659c997cc703f4bd0a354e14d79b3","58ce922a663339b3aa7ec8d34e6d2e91447659c997cc703f4bd0a354e14d79b3","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_CONTEXT_WAREHOUSE_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","d1463ff49b2f50f7d4ea45fe774987c7e653300b4993ce8c639a3b10b283106f","d1463ff49b2f50f7d4ea45fe774987c7e653300b4993ce8c639a3b10b283106f","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_ELECTION_WAREHOUSE_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","efe0b61b602f8b310b55ff63fa3bd12f1d76ccf69206b7e20f9c58ee9882b793","efe0b61b602f8b310b55ff63fa3bd12f1d76ccf69206b7e20f9c58ee9882b793","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_EXTENDED_ARKANSAS_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","e58c9f721939cd00ee20ab9e7039673717abc4b5afea404867f4a5d281f3e2f4","e58c9f721939cd00ee20ab9e7039673717abc4b5afea404867f4a5d281f3e2f4","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_EXTENDED_TENNESSEE_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","c733bd73c54c626a9fe85e150dff5183ca7e8c08689759ecb19cddd5caea68a9","c733bd73c54c626a9fe85e150dff5183ca7e8c08689759ecb19cddd5caea68a9","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_FINANCE_COMPLETENESS.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","0f694786b300e7cebf1ed9a0e96fe134592a56c102e56518692a12472bd31f4e","0f694786b300e7cebf1ed9a0e96fe134592a56c102e56518692a12472bd31f4e","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_HISTORICAL_PANEL_VALIDATION_V2.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","ad008a9ba6bf69d4877e0e5b1e879cad12ade42180d8fa4727622725ad17ca14","ad008a9ba6bf69d4877e0e5b1e879cad12ade42180d8fa4727622725ad17ca14","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_HISTORICAL_PANEL_VALIDATION_V3.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","95fe0324e8152b7c6e6fd488de46f4694060db38bdea9eb32b99d14b20a06137","95fe0324e8152b7c6e6fd488de46f4694060db38bdea9eb32b99d14b20a06137","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_HISTORICAL_PANEL_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","cd3eff673686ec2f5c68a71651e0f045561bc1421357828c0729dc1529a9d11c","cd3eff673686ec2f5c68a71651e0f045561bc1421357828c0729dc1529a9d11c","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_HISTORICAL_WAR_V1_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","true","true","basename_in_scripts_and_processed_public_manifest_json","cc2b1400e66ffcc7565c65d3791650d3ea51f673c81fd3330bf729b36aa2d7ae","cc2b1400e66ffcc7565c65d3791650d3ea51f673c81fd3330bf729b36aa2d7ae","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_INCUMBENCY_2016_2024_REPAIR.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","d3fa0147ae6c8af813576c46a88cd325017b7a9d0e280de6b137a492d17b2e58","d3fa0147ae6c8af813576c46a88cd325017b7a9d0e280de6b137a492d17b2e58","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_LEGISLATIVE_HISTORY_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","258a4876ac100093dd2f44a1b9d17619d6f51d629e457f79210e665bebcfba92","258a4876ac100093dd2f44a1b9d17619d6f51d629e457f79210e665bebcfba92","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_POST2016_RETRAINING_GAPS.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","true","false","basename_in_scripts_and_processed_public_manifest_json","dc5a42d6c475de05a26865a2b21ec95a2ab424483b7d4c4997f8003a794fda0a","dc5a42d6c475de05a26865a2b21ec95a2ab424483b7d4c4997f8003a794fda0a","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_REGIME_FORECAST_REBUILD_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","b4575d168f3bf878a6a2dfee797337f566443b3c2ed7a42a3238a9361b8bed33","b4575d168f3bf878a6a2dfee797337f566443b3c2ed7a42a3238a9361b8bed33","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_WAR_2016_2024_COMPLETENESS.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","true","true","basename_in_scripts_and_processed_public_manifest_json","5420a0743dca7790b5cc222e0663c7fabebc539ea5c764671c7b4dc7b4fcd553","5420a0743dca7790b5cc222e0663c7fabebc539ea5c764671c7b4dc7b4fcd553","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_WAR_2024_MAP_RELEASE.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","cd5564e0c8125e71252ef6f4889bf78bf5d43319e1532983431afe0c73a52428","cd5564e0c8125e71252ef6f4889bf78bf5d43319e1532983431afe0c73a52428","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/SOUTHERN_WAR_PREPARATION_NO_FINANCE_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","9235362a6304dd24743e7278415f913628f9b8ad527dfd1dbc0af2548e31156a","9235362a6304dd24743e7278415f913628f9b8ad527dfd1dbc0af2548e31156a","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/TENNESSEE_1998_PRECINCT_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","1391002d9ab558d4071bff84988541eeab26a122a0151c6e6acc558a484a692e","1391002d9ab558d4071bff84988541eeab26a122a0151c6e6acc558a484a692e","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/UNIFIED_SITE_HEADER_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","5cf541308939ff67148eb0b30456c086e8fd1a971d66093ef72e1d0cb6035e6b","5cf541308939ff67148eb0b30456c086e8fd1a971d66093ef72e1d0cb6035e6b","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/VOTESMART_FULL_CORPUS_ONTOLOGY_AUDIT.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","75f45315f54f0225d72bd6b1cdd8c98927acb233c1ba7af7e12c00a87cd7c33a","75f45315f54f0225d72bd6b1cdd8c98927acb233c1ba7af7e12c00a87cd7c33a","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/WAREHOUSE_DATA_QUALITY_AUDIT_2026_09_05.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","dde7d6c2d7d5384648276866aaf45fbd781dbe9b0430d986cf7f443fd7c700a7","dde7d6c2d7d5384648276866aaf45fbd781dbe9b0430d986cf7f443fd7c700a7","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/WAREHOUSE_SOURCE_REPAIRS_2026_09_05.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","a297bf48f982bf98e016afdb88fbe99d309b3ecf9d82fa930416129f7f30e1e3","a297bf48f982bf98e016afdb88fbe99d309b3ecf9d82fa930416129f7f30e1e3","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/WEB_CMO_CQI_V5_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","753acbf244da1dd1b55a56f924aef6a8078ad3baee6ed0b7ea1d2fa2f75f59cf","753acbf244da1dd1b55a56f924aef6a8078ad3baee6ed0b7ea1d2fa2f75f59cf","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/WEB_IDEOLOGY_HEADLINE_CONTEXT_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","ea878e131e39cbd81785d3be654f52fd2485069c6e4599efd9e8764090742aba","ea878e131e39cbd81785d3be654f52fd2485069c6e4599efd9e8764090742aba","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/WEB_UX_LIBRARY_REBUILD_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","7a8b0ab65189427b0adc43b5ad9c1e5c65955802c0a346d6aa6aa2db386d2b7a","7a8b0ab65189427b0adc43b5ad9c1e5c65955802c0a346d6aa6aa2db386d2b7a","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/WEB_WAR_PAGE_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","615088f1d927b069f4e73473225b0b6c51dc7893b713a4e9b2c4a8c28d3ef963","615088f1d927b069f4e73473225b0b6c51dc7893b713a4e9b2c4a8c28d3ef963","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/audits/WEB_WAR_REPAIR_VALIDATION.md","run_scoped_validation","preserved","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","765511a024352356bded67221e803d1bacdf47a53096e1504e2aa043a37666ae","765511a024352356bded67221e803d1bacdf47a53096e1504e2aa043a37666ae","Evidence applies to its named run/scope; preserved unchanged; not a new certification of current outputs."
"project_docs/CANONICAL_PIPELINES.md","maintained_guidance_updated","updated","project_docs/CANONICAL_PIPELINES.md","false","false","basename_in_scripts_and_processed_public_manifest_json","c3945e4a328bba10bf57a5c0032928ae007240baaf19126128bde92d0f63463a","37c81c46ee5c067552ef3c33946ecc420bc5d8b565b5777e81c3b5f480907675","Reconciled entry point, lifecycle or coordination guidance with current architecture."
"project_docs/coordination/AGENT_WORKFLOW.md","maintained_guidance_updated","updated","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","2d0c0bfff461e5eb2d06b7b858ec23bf931ad8335cf543ede8467ccd7cf89d88","5f7b6e95db5a6bd0be9193aa67b8a8879c886ba9246028947762d7de5c0945ea","Reconciled entry point, lifecycle or coordination guidance with current architecture."
"project_docs/coordination/CMO-ALABAMA-HISTORICAL-WAR-BACKCAST-045.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","b94a02fc4434910940d07e07c7c6456f3d920dfb5c8146de3bcdcfae22c53f0b","b94a02fc4434910940d07e07c7c6456f3d920dfb5c8146de3bcdcfae22c53f0b","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/CMO-ALABAMA-SOUTHERN-PRIOR-V6-001.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","bb7ae20c28bac00660c6fe0e5408e2e25f079002d59266a54967d55dc6510a67","bb7ae20c28bac00660c6fe0e5408e2e25f079002d59266a54967d55dc6510a67","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/CMO-ALABAMA-WAR-FORECAST-043.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","2e8e829e70fb1b89e25eb3d1911bed8bcb60ce2702970e668814f2e0c791ce47","2e8e829e70fb1b89e25eb3d1911bed8bcb60ce2702970e668814f2e0c791ce47","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/CMO-CQI-V5-001.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","0a3badb16f416eed528b9164eb936a5df4417615b7132ad47986671ba659b8ed","0a3badb16f416eed528b9164eb936a5df4417615b7132ad47986671ba659b8ed","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
"project_docs/coordination/CMO-DIRECT-ESTIMAND-001.md","task_or_coordination_record","preserved","project_docs/coordination/AGENT_WORKFLOW.md","false","false","basename_in_scripts_and_processed_public_manifest_json","7d8a8fda7f72983500e2a87e2eab145660e920b4685ba0a432c5f20528f9b2c2","7d8a8fda7f72983500e2a87e2eab145660e920b4685ba0a432c5f20528f9b2c2","Retain task/owner evidence; consult ledger and accountable owner; age or review status alone does not authorize closure."
