canonical_candidate_id,person_id,canonical_name,cycle,chamber,district,canonical_party,candidate_margin_overperformance,absolute_cmo,has_issue_evidence,manual_broad_search_logged,any_manual_search_logged,accepted_votesmart_identity,manual_identity_alias,legislative_source_checked_and_present,votesmart_questionnaire_checked_and_present,votesmart_rating_checked_and_present,votesmart_endorsement_checked_and_present,latest_manual_result,identity_status,final_research_status,exhaustion_basis,neutrality_imputed,prior_status,new_evidence_source_types,restated_at_utc
AL-1994-house-3-D-BLACK,ALPERSON-BLACK,Black,1994,house,3,D,21.807237825232704,21.807237825232704,False,True,True,False,True,False,False,False,False,identity_resolved_existing_legislative_evidence_available,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-3-R-SMALLWOOD,ALPERSON-SMALLWOOD,Smallwood,1994,house,3,R,-21.807237825232704,21.807237825232704,False,True,True,True,True,False,True,False,False,identity_resolved_no_issue_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-6-D-SCHMITZ,ALPERSON-SCHMITZ,Schmitz,1994,house,6,D,21.750204092301825,21.750204092301825,False,True,True,True,True,False,False,True,False,identity_resolved_no_issue_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-6-R-JORGENSEN,ALPERSON-JORGENSEN,Jorgensen,1994,house,6,R,-21.750204092301825,21.750204092301825,False,True,True,True,False,False,True,True,False,searched_no_evidence,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-26-D-MCDANIEL,ALPERSON-MCDANIEL,Mcdaniel,1994,house,26,D,21.322027457835738,21.322027457835738,False,True,True,True,True,False,True,True,False,identity_resolved_no_usable_same_cycle_directional_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-26-R-HOLCOMB,ALPERSON-HOLCOMB,Holcomb,1994,house,26,R,-21.322027457835738,21.322027457835738,False,True,True,False,True,False,False,False,False,identity_resolved_no_directional_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-62-D-ALLEN,ALPERSON-ALLEN,Allen,1994,house,62,D,21.275559041117944,21.275559041117944,False,True,True,True,True,False,True,True,True,searched_no_new_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-62-R-COPELAND,ALPERSON-COPELAND,Copeland,1994,house,62,R,-21.275559041117944,21.275559041117944,False,True,True,False,False,False,False,False,False,identity_unresolved,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2002-house-32-D-BOYD-BARBARA-BIGSBY,ALPERSON-BOYD-BARBARA-BIGSBY,"Boyd, Barbara Bigsby",2002,house,32,D,21.24916125846543,21.24916125846543,False,True,True,False,False,False,False,False,False,identity_resolved_no_new_evidence,full_name_official_roster,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2002-house-32-R-LITTLE-BENJAMIN-L,ALPERSON-LITTLE-BENJAMIN-L,"Little, Benjamin L.",2002,house,32,R,-21.24916125846543,21.24916125846543,False,True,True,False,True,False,False,False,False,identity_resolved_existing_votesmart_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2002-house-40-R-BROOKS-PETE,ALPERSON-BROOKS-PETE,"Brooks, Pete",2002,house,40,R,-21.18930231358916,21.18930231358916,False,True,True,True,False,False,False,False,False,identity_confirmed_no_evidence,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2018-house-85-R-J-RON-WILSON,ALPERSON-J-RON-WILSON,J. Ron Wilson,2018,house,85,R,-21.14428545152385,21.14428545152385,False,True,True,False,True,False,False,False,False,searched_no_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-103-D-MITCHELL,ALPERSON-MITCHELL,Mitchell,1994,house,103,D,21.12687541687,21.12687541687,False,True,True,False,True,False,False,False,False,searched_identity_confirmed_no_new_item_position,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-103-R-GARDNER,ALPERSON-GARDNER,Gardner,1994,house,103,R,-21.12687541687,21.12687541687,False,True,True,False,False,False,False,False,False,canonical_slot_conflict,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1998-house-102-D-PACE,ALPERSON-PACE,Pace,1998,house,102,D,-20.960525114112947,20.960525114112947,False,True,True,True,True,False,False,False,False,searched_no_directional_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1998-house-96-D-EASON,ALPERSON-EASON,Eason,1998,house,96,D,-20.91813255229118,20.91813255229118,False,True,True,True,True,False,False,False,False,searched_no_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1998-house-64-R-ALBRITTON,ALPERSON-ALBRITTON,Albritton,1998,house,64,R,-20.62183068466572,20.62183068466572,False,True,True,True,True,False,False,True,True,searched_no_new_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-28-D-FORD,ALPERSON-FORD,Ford,1994,house,28,D,20.54470067398221,20.54470067398221,False,True,True,True,True,False,False,True,False,identity_resolved_no_usable_same_cycle_directional_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-28-R-O-BARR,ALPERSON-O-BARR,O'Barr,1994,house,28,R,-20.54470067398221,20.54470067398221,False,True,True,False,True,False,False,False,False,identity_resolved_followup,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-66-D-WHITE,ALPERSON-WHITE,White,1994,house,66,D,19.757480509473744,19.757480509473744,False,True,True,False,False,False,False,False,False,surname_identity_unresolved_no_evidence,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-66-R-THOMSON,ALPERSON-THOMSON,Thomson,1994,house,66,R,-19.757480509473744,19.757480509473744,False,True,True,False,True,False,False,False,False,identity_resolved_no_specific_directional_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2002-house-4-D-HANSBERRY-CATHY,ALPERSON-HANSBERRY-CATHY,"Hansberry, Cathy",2002,house,4,D,19.05193677585273,19.05193677585273,False,True,True,True,True,False,False,False,False,identity_resolved_existing_votesmart_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2002-house-16-D-THIGPEN-WILLIAMS-E,ALPERSON-THIGPEN-WILLIAMS-E,"Thigpen, Williams E.",2002,house,16,D,18.86793961055313,18.86793961055313,False,True,True,False,True,False,False,False,False,identity_resolved_no_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2002-house-64-D-WARREN-J-E-JIMMY,ALPERSON-WARREN-J-E-JIMMY,"Warren, J.E. ""Jimmy""",2002,house,64,D,18.85752875146043,18.85752875146043,False,True,True,False,True,False,False,False,False,identity_resolved_no_new_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2002-house-64-R-ALBRITTON-GREG,ALPERSON-ALBRITTON-GREG,"Albritton, Greg",2002,house,64,R,-18.85752875146043,18.85752875146043,False,True,True,True,True,False,False,True,True,identity_resolved_existing_votesmart_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2010-house-75-D-GLENN-L-ALLEN,ALPERSON-GLENN-L-ALLEN,GLENN L. ALLEN,2010,house,75,D,-18.81625806652044,18.81625806652044,False,True,True,True,False,False,False,False,False,searched_no_evidence,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2014-house-2-D-ANDREW-ANDY-BETTERTON,ALPERSON-ANDREW-ANDY-BETTERTON,"Andrew ""Andy"" Betterton",2014,house,2,D,18.61651326777044,18.61651326777044,False,True,True,True,False,False,False,True,False,searched_no_evidence,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-senate-10-D-FLOYD,ALPERSON-FLOYD,Floyd,1994,senate,10,D,-18.58586216665603,18.58586216665603,False,True,True,False,True,False,False,False,False,searched_no_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-senate-10-R-SMITH,ALPERSON-SMITH,Smith,1994,senate,10,R,18.58586216665603,18.58586216665603,False,True,True,False,True,False,False,False,False,searched_no_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2006-senate-13-D-KIM-S-BENEFIELD,ALPERSON-KIM-S-BENEFIELD,KIM S. BENEFIELD,2006,senate,13,D,18.48989238282461,18.48989238282461,False,True,True,True,False,False,False,True,False,searched_no_directional_evidence,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2006-senate-13-R-JIM-C-INGRAM,ALPERSON-JIM-C-INGRAM,JIM C. INGRAM,2006,senate,13,R,-18.48989238282461,18.48989238282461,False,True,True,True,True,False,True,False,False,searched_no_directional_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-72-D-HAYDEN,ALPERSON-HAYDEN,Hayden,1994,house,72,D,18.18793614459127,18.18793614459127,False,True,True,True,False,False,False,True,False,identity_unresolved,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-72-R-WILLIAMS,ALPERSON-WILLIAMS,Williams,1994,house,72,R,-18.18793614459127,18.18793614459127,False,True,True,False,False,False,False,False,False,identity_unresolved,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2014-senate-6-R-LARRY-STUTTS,ALPERSON-LARRY-STUTTS,Larry Stutts,2014,senate,6,R,-18.03584990201032,18.03584990201032,False,True,True,True,False,False,False,True,True,evidence_found,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-17-D-MILLICAN,ALPERSON-MILLICAN,Millican,1994,house,17,D,17.91816092776796,17.91816092776796,False,True,True,True,True,False,False,True,True,identity_resolved_no_same_cycle_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-17-R-HARPER,ALPERSON-HARPER,Harper,1994,house,17,R,-17.91816092776796,17.91816092776796,False,True,True,False,True,False,False,False,False,identity_resolved_no_usable_same_cycle_directional_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1998-senate-7-D-BATTS,ALPERSON-BATTS,Batts,1998,senate,7,D,-17.258889054325188,17.258889054325188,False,True,True,True,True,False,False,False,False,searched_no_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1998-senate-7-R-ENFINGER,ALPERSON-ENFINGER,Enfinger,1998,senate,7,R,17.258889054325188,17.258889054325188,False,True,True,True,True,False,False,True,True,identity_resolved_no_issue_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2002-senate-22-D-LINDSEY-PAT,ALPERSON-LINDSEY-PAT,"Lindsey, Pat",2002,senate,22,D,17.219079550774968,17.219079550774968,False,True,True,False,True,False,False,False,False,identity_resolved_no_new_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2002-senate-22-R-DAY-SHELDON-A,ALPERSON-DAY-SHELDON-A,"Day, Sheldon A.",2002,senate,22,R,-17.219079550774968,17.219079550774968,False,True,True,True,True,False,False,False,False,identity_resolved_no_directional_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-12-D-MORRISON,ALPERSON-MORRISON,Morrison,1994,house,12,D,16.98488710830561,16.98488710830561,False,True,True,True,True,False,True,True,False,identity_resolved_no_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-house-12-R-BOWLING,ALPERSON-BOWLING,Bowling,1994,house,12,R,-16.98488710830561,16.98488710830561,False,True,True,False,False,False,False,False,False,canonical_slot_conflict,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-2002-house-41-D-MCKINZIE-MACK,ALPERSON-MCKINZIE-MACK,"McKinzie, Mack",2002,house,41,D,-16.619087184082204,16.619087184082204,False,True,True,True,False,False,False,False,False,searched_no_evidence,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1998-senate-35-D-STATEN,ALPERSON-STATEN,Staten,1998,senate,35,D,-16.447109829527207,16.447109829527207,False,True,True,True,True,False,False,True,False,searched_no_evidence,verified_manual_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1998-senate-4-R-HALE,ALPERSON-HALE,Hale,1998,senate,4,R,-16.43598491836295,16.43598491836295,False,True,True,True,False,False,False,False,False,searched_no_evidence,verified_votesmart_identity,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-senate-34-D-SULLIVAN,ALPERSON-SULLIVAN,Sullivan,1994,senate,34,D,-16.208112644771,16.208112644771,False,True,True,False,False,False,False,False,False,identity_unresolved,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
AL-1994-senate-34-R-MYERS,ALPERSON-MYERS,Myers,1994,senate,34,R,16.208112644771,16.208112644771,False,True,True,False,False,False,False,False,False,searched_no_evidence,surname_only_unresolved_after_source_sweep,searched_no_recoverable_evidence,manual_broad_search_plus_structured_source_sweep,False,searched_no_recoverable_evidence,,
